gers_id,target_id,label,confidence,reasoning,labeler,dataset,agent_id,labeled_at
b454b103-8e66-4ec4-a59d-f7195c56fed9,bog_road_246506,no_match,0.85,Parallel lines with clear vertical offset - two separate physical features not overlapping,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.306305+00:00
b45dbd86-9805-4d40-9b82-6eb1d34bb18b,bog_road_150755,no_match,0.85,Blue and red segments are parallel but visually offset - they run side by side rather than overlapping on the same path indicating separate infrastructure,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.306601+00:00
b792d76d-7dbd-4f5b-9be0-4b10f38d1e01,bog_road_247309,match,0.9,Blue and red segments are collinear and share the same path - red is a longer segment that extends beyond blue but they overlap along the same diagonal road alignment with minimal offset,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.306893+00:00
b79b7449-dc16-4f06-a26d-fff75c3cf710,bog_road_146096,no_match,0.95,Red and blue segments run parallel but are clearly offset from each other - these are separate parallel features not the same road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.307203+00:00
ba14e57d-e537-4749-8d29-50d2d536d277,bog_road_271637,no_match,0.85,Lines run parallel but visually offset - separate infrastructure not same physical feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.307509+00:00
bbacc659-40c6-4452-8bdd-2bfdc54a9618,bog_road_162432,no_match,0.95,Lines are parallel but spatially separated - clearly different road segments not overlapping,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.307811+00:00
bc00a382-94e4-4b64-9e43-2341ae2cf4b7,bog_road_159025,match,0.95,Blue and red segments overlap on same diagonal path with minimal offset - same physical road with different class labels (residential vs tertiary) and slight length difference,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.308124+00:00
bc0b5c9a-ee71-499f-9bfa-3d0ac567892e,bog_road_147213,match,0.85,Blue segment overlaps with and follows same path as northern portion of longer red segment - subsegment match with consistent heading alignment,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.308415+00:00
bc4ea622-e417-4f6f-accf-7fd7c39a5f15,bog_road_215143,no_match,0.75,Segments are collinear but end-to-end without overlap - different sequential portions of the same road not the same segment,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.308709+00:00
be44f95f-f327-403c-ac88-3881926fe2bd,bog_road_235579,match,0.9,Blue and red lines clearly overlap along the same diagonal path with red extending further at both ends - same physical road with different segment lengths,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.308996+00:00
bebbbb24-0000-4f9c-bff2-7834628cd706,bog_road_272083,no_match,0.85,Red segment is very short (7.8m) and positioned offset/parallel to the longer blue segment rather than overlapping it - appears to be a separate short feature not the same road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.309291+00:00
bee357fc-63c1-419d-8665-1f0c39aa4c28,bog_road_193646,match,0.85,Blue and red segments are collinear and overlap along the same diagonal path with the red segment being a shorter subsection at the northeast end of the longer blue reference segment,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.309587+00:00
c05c20ad-fbe9-48f4-a1c6-609722ee1c12,bog_road_140082,no_match,0.85,Red and blue segments are parallel but clearly offset from each other - they do not overlap or follow the same path; red segment is positioned above and to the left of the blue segment indicating separate physical features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.309878+00:00
c13a2c35-eadc-4cb2-87e3-147ee6eef3f7,bog_road_237353,no_match,0.95,Blue and red segments are spatially separated with no overlap - blue is in upper left while red is in lower right - these are parallel streets not the same feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.310171+00:00
c2dee01c-fe4e-4f32-8a4b-2ae3b5f5c161,bog_road_172475,no_match,0.95,Blue and red segments run parallel but are clearly offset vertically - separate infrastructure not same physical feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.310466+00:00
c3c5202d-35cd-4b83-81e8-ae10d64a4a24,bog_road_254397,no_match,0.85,Blue and red segments are parallel but visually offset from each other - they appear to be separate infrastructure running side by side rather than overlapping on the same path,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.310760+00:00
c4250d6d-febe-44f7-9c95-f9c4dcb78e51,bog_road_234310,no_match,0.95,Blue and red segments run parallel but are clearly offset from each other with no overlap - they appear to be separate parallel road features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.311052+00:00
c579cf56-2efd-4f02-84b3-7e01d4ff2585,bog_road_248608,no_match,0.95,Blue and red segments are spatially separated - red is in upper-left area while blue is in lower-right area with no overlap or shared path,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.311345+00:00
c765db6b-dd93-47be-b80c-5805df7d3536,bog_road_142844,match,0.85,Blue and red segments follow the same curved path with partial overlap at upper right portion - red extends further southwest but shares the same physical road alignment with minor digitization offset,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.311642+00:00
c811759b-7ffa-4dfc-b681-6354f1538876,bog_road_158892,match,0.85,Blue and red segments overlap along same diagonal path with red extending further northeast - subsegment match with consistent alignment and small digitization offset,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.311940+00:00
c89406f9-5720-4def-8c65-75ac022e2eaa,bog_road_256043,no_match,0.85,Blue and red lines run parallel but are clearly offset/side-by-side rather than overlapping - indicates separate parallel features not the same road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.312235+00:00
cb68d5cb-f1fd-41f6-8dba-7232e8fe3d3c,bog_road_201291,no_match,0.95,Blue and red segments run parallel but are clearly offset side-by-side - separate physical features (likely adjacent roads/carreras),claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.312532+00:00
cc7bc730-ec41-41e5-825d-27790c463083,bog_road_229633,no_match,0.95,Blue and red lines run parallel but are clearly offset from each other - they do not overlap on the same path. This indicates two separate parallel features (possibly different lanes or adjacent roads) rather than the same physical road.,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.312830+00:00
cf6a4702-a3ff-4688-8206-3c9d1d6d020f,bog_road_261895,no_match,0.95,Blue and red segments are parallel but clearly offset vertically - red runs horizontally in upper portion while blue runs at an angle below with a distinct vertical gap between them indicating separate physical features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.313124+00:00
d190a8a2-b54b-42e2-a299-db7aa381a6c6,bog_road_244754,no_match,0.85,Segments meet at intersection but diverge in different directions - blue curves northwest while red continues southeast - different roads,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.313416+00:00
d2d0ee18-7204-4987-985f-24736ce4716d,bog_road_196785,no_match,0.85,Parallel lines with clear visual offset - separate side-by-side features not overlapping path,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.313715+00:00
d40fbdf5-99b3-4031-b134-ea8f46b180cf,bog_road_207530,no_match,0.85,Blue and red lines run parallel but are clearly offset/side-by-side rather than overlapping - these appear to be separate parallel road features not the same physical road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.314005+00:00
d456a872-faef-4564-8acb-417b773b97ad,bog_road_273837,no_match,0.85,Parallel lines with consistent visual offset - separate road and pedestrian infrastructure running side by side,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.314293+00:00
d569c23b-4bbf-45f3-b9b2-2608ff7220ee,bog_road_247146,no_match,0.95,Blue and red segments are clearly separate and offset - red runs NW-SE in upper portion while blue runs more E-W in lower portion with no overlap,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.314590+00:00
d74ff554-5f32-4862-8071-60abe456530e,bog_road_159111,no_match,0.85,Segments meet at intersection but run in different directions (18° heading difference) - appear to be connecting streets not the same road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.314884+00:00
da0ece7f-0142-4934-afe1-760c16624df0,bog_road_232181,match,0.85,Blue and red segments follow the same linear path with near-identical alignment and length; minor digitization offset but clearly the same road feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.315180+00:00
da1c7e98-c3ca-43e4-b786-a07a66461793,bog_road_154645,match,0.85,Blue and red lines follow same diagonal path with minimal offset - red is shorter subsegment overlapping blue's western portion - same road feature despite trunk/primary class difference,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.315473+00:00
da7f050a-3491-445b-8585-87228207b5d9,bog_road_267535,no_match,0.95,Blue and red segments are clearly separate lines with no overlap - red runs northwest to southeast in upper portion while blue runs in lower right portion with significant spatial separation between them,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.315761+00:00
dc0204ab-5bec-468c-9d74-92aec39df4e8,bog_road_200620,no_match,0.95,Red segment is tiny (48m) and offset from the long blue line (7945m) - not overlapping the same path but appears adjacent/parallel,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.316047+00:00
dd0c7ecf-290d-48f1-b5d1-5514a45c676c,bog_road_196154,no_match,0.9,Blue and red segments run parallel but are visually offset from each other - they represent separate adjacent roads not the same physical feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.316336+00:00
dffe6f56-856a-4be9-acb2-d7e047f6248e,bog_road_256244,no_match,0.95,Blue segment is isolated in bottom-left corner while red segment runs diagonally across image with no overlap - completely separate locations,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.316635+00:00
e11dcbb2-7a13-4487-84ed-e8b3bb87f7de,bog_road_181497,no_match,0.95,Blue and red segments are clearly parallel but offset - red segment is positioned to the right/east of the blue segment rather than overlapping with it; they appear to be separate parallel features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.316930+00:00
e3400c52-77a6-4179-b4a6-9ee2f3c3122d,bog_road_212142,no_match,0.95,Blue and red segments are in completely different locations - blue is in upper left while red runs diagonally through center/lower right with no overlap or shared path,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.317227+00:00
e3bef21b-e2c6-4351-b2e3-36633c147a3c,bog_road_250908,no_match,0.85,Parallel segments with clear visual offset - separate infrastructure not overlapping paths,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.317524+00:00
e3e3e7ad-88d2-4a11-8e27-826aaeff0a3d,bog_road_261220,no_match,0.85,Red and blue segments are parallel but clearly offset from each other - they run side-by-side rather than overlapping on the same path indicating separate physical features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.317816+00:00
e55dbd80-c2b9-4beb-ac39-eba7b6084c4e,bog_road_251871,no_match,0.85,Blue and red segments are spatially separated - blue in upper portion and red in lower portion with no overlap between them,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.318113+00:00
e56d99a7-4e22-4487-ac81-452abfa027c7,bog_road_155836,no_match,0.9,Parallel segments with clear visual offset - do not share the same path,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.318403+00:00
e5aebc72-56d5-4ea2-91a7-3297c960c1d3,bog_road_209385,match,0.9,Blue and red segments follow the same diagonal path with near-perfect overlap - red extends slightly further west while blue extends slightly further east but they share a common centerline,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.318695+00:00
e5c75f19-2c8e-4467-96cc-4e6c9694df73,bog_road_260517,no_match,0.95,Red and blue segments are clearly separate and non-overlapping - red runs diagonally from upper-left while blue is in lower-right corner with significant gap between them,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.318983+00:00
e77c7341-c188-48d9-b56f-4d93b056d9bc,bog_road_234821,no_match,0.85,Segments appear sequential/adjacent rather than overlapping - blue segment ends before red segment begins with visible gap between them,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.319273+00:00
eafa0109-29ba-417c-9bf3-0f07707f6d9c,bog_road_199939,no_match,0.85,Segments are offset and non-overlapping - blue is positioned to the right of red with different orientations - appear to be adjacent road sections not the same feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.319568+00:00
eb7cc728-723f-4571-9422-ba1b46f915b3,bog_road_172458,match,0.85,Blue segment is a short subsegment that aligns directly on top of the longer red segment at the northeast end with same heading (2.3° delta) indicating same physical road feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.319859+00:00
ebc94918-a12e-4d64-a1ab-d2f24528ab14,bog_road_166239,match,0.95,Lines overlap on same diagonal path with identical lengths and orientation; name variants of Calle 1F; class difference (residential/tertiary) is dataset labeling variation,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.320145+00:00
ec297937-3f3d-49fa-b096-2df25366846b,bog_road_201051,no_match,0.85,Parallel lines running side by side with consistent lateral offset - separate physical features not the same road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.320434+00:00
edf84d2b-2a76-4eb1-be47-55ffe77ba469,bog_road_270518,no_match,0.85,Segments are spatially separated - blue segment in upper area and red segment in lower area do not overlap; they appear to be consecutive sections of the same road corridor but not the same physical feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.320723+00:00
eef96524-f377-4acd-9512-2a3beaefb2a9,bog_road_154261,no_match,0.85,Red segment is offset to the right of the blue line at top - parallel but not overlapping same path; different physical features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.321012+00:00
f018d2ab-9016-4149-9d5f-f3914ae25d5e,bog_road_229558,match,0.85,Blue and red segments follow the same diagonal path with red appearing as a subsegment/continuation of blue - same physical road with slight offset from digitization,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.321309+00:00
f3b21395-2277-4612-a221-db5ad0d8075c,bog_road_141918,match,0.85,Blue and red lines follow same diagonal path with minimal offset - red is shorter subsegment of blue but clearly overlapping on same physical road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.321604+00:00
f3ba2368-fbc1-434e-b0f6-1918a53c42d3,bog_road_198252,no_match,0.95,Red segment is clearly offset to the left of blue segment - they run parallel but do not overlap - separate parallel features not the same road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.321925+00:00
f4306073-a5b6-4db5-9ddd-dfc59beadf49,bog_road_246885,no_match,0.95,Blue and red segments run parallel but are clearly offset - they do not overlap or share the same path; these are adjacent but separate road features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.322243+00:00
f4804b2a-6b4e-4704-b36d-a32b5245b0ca,bog_road_167727,match,0.85,Blue segment overlaps with and follows the same path as a small portion of the long red segment at the lower-right end - subsegment match despite extreme length difference (11m vs 217m),claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.322546+00:00
fa788040-7ad0-43fb-8e76-5debe790739d,bog_road_180124,no_match,0.95,Red and blue segments are spatially separated - red is in upper portion running diagonal while blue is in lower portion running roughly north-south. They do not overlap or follow the same path.,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.322841+00:00
faa9443d-c06c-41a8-a1a6-fd28f3562e1a,bog_road_232396,no_match,0.85,Lines run parallel with consistent lateral offset - separate physical features not overlapping,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.323132+00:00
fb8f47b8-08c5-4f65-8c27-54c024cb40e7,bog_road_254096,no_match,0.9,Blue and red segments are parallel but visually offset - they run side by side rather than overlapping on the same path indicating separate physical features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.323420+00:00
fc054fbd-0687-4f87-a5fa-eed25e017db0,bog_road_245232,no_match,0.85,Red and blue segments meet at angle and do not overlap - they appear to be different streets that intersect rather than the same physical feature,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.323721+00:00
fc368928-b7ed-4411-82c9-0f098df186b5,bog_road_248346,match,0.85,Blue and red segments follow the same diagonal path with clear overlap - red is a subsegment of the longer blue line running along the same physical road,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.324010+00:00
fc598632-5cb6-4a88-b40d-013eb3860d83,bog_road_166205,no_match,0.85,Blue and red segments are parallel but visually offset - they run side by side without overlapping along the same path. The red segment is positioned below and to the left of the blue segment indicating separate physical features rather than the same road with digitization error.,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.324301+00:00
fda05b79-a517-443f-9b7b-8c212f703e49,bog_road_246095,no_match,0.85,Parallel lines with clear lateral offset - not overlapping same path,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.324593+00:00
fe3a0da8-3403-4b0e-add7-2c0162886893,bog_road_155826,no_match,0.95,Red and blue segments are clearly separate and non-overlapping - blue segment in lower right does not connect to or overlap with red segment in upper left - they appear to be parallel offset features or different road segments entirely,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.324884+00:00
fee072cc-4ee4-499e-8692-19edfa5f4cb9,bog_road_197635,no_match,0.85,Blue and red segments run parallel but are clearly offset from each other - they do not overlap or follow the same path but instead run side-by-side as separate features,claude_opus_geometry_only,co_bogota_roads,claude_opus_geometry_only,2026-02-01T12:59:02.325177+00:00
